danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.859,0.571,6,-8.521,1,0.0478,0.0281,0.00201,0.362,0.412,110.059,audio_features,7w9hjxDUpwwkgO9qOQ9Sr2,spotify:track:7w9hjxDUpwwkgO9qOQ9Sr2,https://api.spotify.com/v1/tracks/7w9hjxDUpwwkgO9qOQ9Sr2,https://api.spotify.com/v1/audio-analysis/7w9hjxDUpwwkgO9qOQ9Sr2,174172,4
0.665,0.413,4,-11.498,0,0.0461,0.121,0.00304,0.0713,0.282,83.051,audio_features,7iNGGLUS7x4RA6IM0De2R9,spotify:track:7iNGGLUS7x4RA6IM0De2R9,https://api.spotify.com/v1/tracks/7iNGGLUS7x4RA6IM0De2R9,https://api.spotify.com/v1/audio-analysis/7iNGGLUS7x4RA6IM0De2R9,191573,4
0.673,0.676,6,-8.333,0,0.0481,0.159,1.26e-06,0.226,0.707,140.05,audio_features,72zAxATJIz8ut07lNl9csW,spotify:track:72zAxATJIz8ut07lNl9csW,https://api.spotify.com/v1/tracks/72zAxATJIz8ut07lNl9csW,https://api.spotify.com/v1/audio-analysis/72zAxATJIz8ut07lNl9csW,280400,4
0.694,0.783,9,-4.705,1,0.0452,0.107,0.0,0.202,0.766,115.988,audio_features,6PIzoKl2bjSz1YaGTkiTA9,spotify:track:6PIzoKl2bjSz1YaGTkiTA9,https://api.spotify.com/v1/tracks/6PIzoKl2bjSz1YaGTkiTA9,https://api.spotify.com/v1/audio-analysis/6PIzoKl2bjSz1YaGTkiTA9,193960,4
0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,audio_features,36c4JohayB9qd64eidQMBi,spotify:track:36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/tracks/36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/audio-analysis/36c4JohayB9qd64eidQMBi,251293,4
0.701,0.529,7,-12.242,0,0.147,0.82,0.00113,0.249,0.577,138.216,audio_features,297rZsBEjFw9d0Gl3iBLnd,spotify:track:297rZsBEjFw9d0Gl3iBLnd,https://api.spotify.com/v1/tracks/297rZsBEjFw9d0Gl3iBLnd,https://api.spotify.com/v1/audio-analysis/297rZsBEjFw9d0Gl3iBLnd,146390,4
0.264,0.857,7,-4.253,0,0.0521,0.00011,3.5e-06,0.217,0.358,135.886,audio_features,7kExnZ8KyxoYu8Tw0LKgvX,spotify:track:7kExnZ8KyxoYu8Tw0LKgvX,https://api.spotify.com/v1/tracks/7kExnZ8KyxoYu8Tw0LKgvX,https://api.spotify.com/v1/audio-analysis/7kExnZ8KyxoYu8Tw0LKgvX,245760,4
0.845,0.511,4,-7.199,0,0.101,0.558,6.83e-05,0.712,0.862,74.001,audio_features,3d8bwfpVTz65lIw7xo6uVJ,spotify:track:3d8bwfpVTz65lIw7xo6uVJ,https://api.spotify.com/v1/tracks/3d8bwfpVTz65lIw7xo6uVJ,https://api.spotify.com/v1/audio-analysis/3d8bwfpVTz65lIw7xo6uVJ,189829,4
0.563,0.968,1,-4.34,0,0.0437,0.000101,1.73e-05,0.228,0.645,97.516,audio_features,3oFmHuu9j974o8xv0KlqCC,spotify:track:3oFmHuu9j974o8xv0KlqCC,https://api.spotify.com/v1/tracks/3oFmHuu9j974o8xv0KlqCC,https://api.spotify.com/v1/audio-analysis/3oFmHuu9j974o8xv0KlqCC,202234,4
0.621,0.683,6,-6.709,1,0.0367,0.408,0.0167,0.0714,0.538,120.032,audio_features,6Ynd7d6PSISoPagxpC8xmf,spotify:track:6Ynd7d6PSISoPagxpC8xmf,https://api.spotify.com/v1/tracks/6Ynd7d6PSISoPagxpC8xmf,https://api.spotify.com/v1/audio-analysis/6Ynd7d6PSISoPagxpC8xmf,250587,4
0.799,0.514,7,-6.794,0,0.0478,0.291,0.0,0.518,0.455,125.104,audio_features,5xLDmkobOw674TLTBBmnuN,spotify:track:5xLDmkobOw674TLTBBmnuN,https://api.spotify.com/v1/tracks/5xLDmkobOw674TLTBBmnuN,https://api.spotify.com/v1/audio-analysis/5xLDmkobOw674TLTBBmnuN,317560,4
0.73,0.691,1,-8.093,0,0.0542,0.0465,0.495,0.133,0.599,108.081,audio_features,3fn9ONQl5ibUJZ48reaeXv,spotify:track:3fn9ONQl5ibUJZ48reaeXv,https://api.spotify.com/v1/tracks/3fn9ONQl5ibUJZ48reaeXv,https://api.spotify.com/v1/audio-analysis/3fn9ONQl5ibUJZ48reaeXv,236627,4
0.409,0.92,8,-3.156,1,0.0769,0.00822,0.00308,0.0878,0.575,153.029,audio_features,6BN6qOTsKMDRByo8irxJZ0,spotify:track:6BN6qOTsKMDRByo8irxJZ0,https://api.spotify.com/v1/tracks/6BN6qOTsKMDRByo8irxJZ0,https://api.spotify.com/v1/audio-analysis/6BN6qOTsKMDRByo8irxJZ0,221400,4
0.373,0.609,0,-7.0,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,audio_features,0xtIp0lgccN85GfGOekS5L,spotify:track:0xtIp0lgccN85GfGOekS5L,https://api.spotify.com/v1/tracks/0xtIp0lgccN85GfGOekS5L,https://api.spotify.com/v1/audio-analysis/0xtIp0lgccN85GfGOekS5L,270680,4
0.499,0.656,6,-4.027,0,0.0592,0.0136,0.0,0.0916,0.299,150.01,audio_features,3NxUtFCmCtN8bnc7zmtCQU,spotify:track:3NxUtFCmCtN8bnc7zmtCQU,https://api.spotify.com/v1/tracks/3NxUtFCmCtN8bnc7zmtCQU,https://api.spotify.com/v1/audio-analysis/3NxUtFCmCtN8bnc7zmtCQU,222318,4
0.508,0.953,4,-6.031,0,0.0806,0.256,0.0445,0.929,0.555,119.973,audio_features,2gE0khQ948RYQOeTgCUL2a,spotify:track:2gE0khQ948RYQOeTgCUL2a,https://api.spotify.com/v1/tracks/2gE0khQ948RYQOeTgCUL2a,https://api.spotify.com/v1/audio-analysis/2gE0khQ948RYQOeTgCUL2a,340787,4
0.635,0.789,8,-6.672,1,0.0441,0.382,0.969,0.116,0.084,120.038,audio_features,7LgW5lfcYQTUpLx8GpU4eB,spotify:track:7LgW5lfcYQTUpLx8GpU4eB,https://api.spotify.com/v1/tracks/7LgW5lfcYQTUpLx8GpU4eB,https://api.spotify.com/v1/audio-analysis/7LgW5lfcYQTUpLx8GpU4eB,250067,4
0.614,0.651,11,-6.27,1,0.0322,0.192,0.000103,0.193,0.529,116.004,audio_features,7r0Wirvj3lK3jK0I8UtRoB,spotify:track:7r0Wirvj3lK3jK0I8UtRoB,https://api.spotify.com/v1/tracks/7r0Wirvj3lK3jK0I8UtRoB,https://api.spotify.com/v1/audio-analysis/7r0Wirvj3lK3jK0I8UtRoB,247173,4
0.766,0.496,0,-12.961,1,0.0392,0.157,0.661,0.285,0.125,114.015,audio_features,5YhZNi4mclmysD0KuqeUiA,spotify:track:5YhZNi4mclmysD0KuqeUiA,https://api.spotify.com/v1/tracks/5YhZNi4mclmysD0KuqeUiA,https://api.spotify.com/v1/audio-analysis/5YhZNi4mclmysD0KuqeUiA,191385,4
0.608,0.68,5,-8.953,0,0.0818,0.106,0.934,0.31,0.419,85.962,audio_features,0Dz49qemTOjX9RcPZzIl2q,spotify:track:0Dz49qemTOjX9RcPZzIl2q,https://api.spotify.com/v1/tracks/0Dz49qemTOjX9RcPZzIl2q,https://api.spotify.com/v1/audio-analysis/0Dz49qemTOjX9RcPZzIl2q,356453,4
0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,audio_features,4c9WmjVlQMr0s1IjbYO52Z,spotify:track:4c9WmjVlQMr0s1IjbYO52Z,https://api.spotify.com/v1/tracks/4c9WmjVlQMr0s1IjbYO52Z,https://api.spotify.com/v1/audio-analysis/4c9WmjVlQMr0s1IjbYO52Z,240533,4
0.717,0.487,11,-6.115,0,0.074,0.014,0.062,0.0792,0.489,83.023,audio_features,2pSrLIUJ30ZX84igVPT8n2,spotify:track:2pSrLIUJ30ZX84igVPT8n2,https://api.spotify.com/v1/tracks/2pSrLIUJ30ZX84igVPT8n2,https://api.spotify.com/v1/audio-analysis/2pSrLIUJ30ZX84igVPT8n2,224458,4
0.627,0.959,7,-4.744,1,0.0298,0.316,0.00576,0.112,0.397,109.981,audio_features,4yYvWFUWMaKMXtoJKJnmZk,spotify:track:4yYvWFUWMaKMXtoJKJnmZk,https://api.spotify.com/v1/tracks/4yYvWFUWMaKMXtoJKJnmZk,https://api.spotify.com/v1/audio-analysis/4yYvWFUWMaKMXtoJKJnmZk,235293,4
0.538,0.523,4,-9.651,0,0.0286,0.0898,0.000259,0.298,0.405,139.146,audio_features,4Mzhdf0StQ6VCdhcXtTa2Q,spotify:track:4Mzhdf0StQ6VCdhcXtTa2Q,https://api.spotify.com/v1/tracks/4Mzhdf0StQ6VCdhcXtTa2Q,https://api.spotify.com/v1/audio-analysis/4Mzhdf0StQ6VCdhcXtTa2Q,260600,4
0.516,0.288,2,-11.127,0,0.0296,0.951,0.158,0.309,0.235,95.933,audio_features,4awD1KZtLOzWML7aHT0foF,spotify:track:4awD1KZtLOzWML7aHT0foF,https://api.spotify.com/v1/tracks/4awD1KZtLOzWML7aHT0foF,https://api.spotify.com/v1/audio-analysis/4awD1KZtLOzWML7aHT0foF,160036,4
0.682,0.581,7,-10.339,1,0.0295,0.714,0.323,0.0802,0.539,108.98,audio_features,3xqxETvPg43KWP0HOGiOmu,spotify:track:3xqxETvPg43KWP0HOGiOmu,https://api.spotify.com/v1/tracks/3xqxETvPg43KWP0HOGiOmu,https://api.spotify.com/v1/audio-analysis/3xqxETvPg43KWP0HOGiOmu,217320,4
0.602,0.847,11,-6.087,1,0.0406,0.14,0.000195,0.105,0.823,142.178,audio_features,666HzheT9jE4sw958sjyjH,spotify:track:666HzheT9jE4sw958sjyjH,https://api.spotify.com/v1/tracks/666HzheT9jE4sw958sjyjH,https://api.spotify.com/v1/audio-analysis/666HzheT9jE4sw958sjyjH,213693,4
0.658,0.566,7,-6.179,1,0.0259,0.771,0.0,0.167,0.498,80.035,audio_features,2qF8Zpn7iJh9mk4RfwLbjM,spotify:track:2qF8Zpn7iJh9mk4RfwLbjM,https://api.spotify.com/v1/tracks/2qF8Zpn7iJh9mk4RfwLbjM,https://api.spotify.com/v1/audio-analysis/2qF8Zpn7iJh9mk4RfwLbjM,241813,4
0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,28cnXtME493VX9NOw9cIUh,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4
0.481,0.627,5,-9.27,0,0.0388,0.478,0.0654,0.11,0.235,140.25,audio_features,6dA9wLJzLDS3Vfk7m3qIPI,spotify:track:6dA9wLJzLDS3Vfk7m3qIPI,https://api.spotify.com/v1/tracks/6dA9wLJzLDS3Vfk7m3qIPI,https://api.spotify.com/v1/audio-analysis/6dA9wLJzLDS3Vfk7m3qIPI,177803,4
0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,audio_features,05oETzWbd4SI33qK2gbJfR,spotify:track:05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/tracks/05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/audio-analysis/05oETzWbd4SI33qK2gbJfR,252773,4
0.374,0.419,3,-9.902,1,0.0301,0.501,0.019,0.188,0.171,132.729,audio_features,6SNL85ZHgi5FjmVsX48o9j,spotify:track:6SNL85ZHgi5FjmVsX48o9j,https://api.spotify.com/v1/tracks/6SNL85ZHgi5FjmVsX48o9j,https://api.spotify.com/v1/audio-analysis/6SNL85ZHgi5FjmVsX48o9j,215467,3
0.752,0.566,9,-9.64,1,0.0324,0.333,0.13,0.108,0.727,115.794,audio_features,6LTQAaWl0Nrnt45ln6iKf3,spotify:track:6LTQAaWl0Nrnt45ln6iKf3,https://api.spotify.com/v1/tracks/6LTQAaWl0Nrnt45ln6iKf3,https://api.spotify.com/v1/audio-analysis/6LTQAaWl0Nrnt45ln6iKf3,219267,4
0.292,0.321,9,-11.245,1,0.0322,0.798,0.0,0.109,0.0676,107.102,audio_features,5O31BTWa4XNFtE3zVgeCoh,spotify:track:5O31BTWa4XNFtE3zVgeCoh,https://api.spotify.com/v1/tracks/5O31BTWa4XNFtE3zVgeCoh,https://api.spotify.com/v1/audio-analysis/5O31BTWa4XNFtE3zVgeCoh,229147,1
0.121,0.0483,9,-25.524,0,0.0408,0.968,0.905,0.125,0.0558,66.026,audio_features,1ezqT8mFWe2SAL6yrbwE1A,spotify:track:1ezqT8mFWe2SAL6yrbwE1A,https://api.spotify.com/v1/tracks/1ezqT8mFWe2SAL6yrbwE1A,https://api.spotify.com/v1/audio-analysis/1ezqT8mFWe2SAL6yrbwE1A,395397,4
0.672,0.157,0,-17.272,0,0.0456,0.979,0.405,0.105,0.342,129.938,audio_features,5yRSmLQXcMleMwbeLpUKhX,spotify:track:5yRSmLQXcMleMwbeLpUKhX,https://api.spotify.com/v1/tracks/5yRSmLQXcMleMwbeLpUKhX,https://api.spotify.com/v1/audio-analysis/5yRSmLQXcMleMwbeLpUKhX,177511,4
0.696,0.634,11,-12.063,0,0.0403,0.157,0.887,0.129,0.0359,118.035,audio_features,3eJBKLhpOauQJlgoOSPErD,spotify:track:3eJBKLhpOauQJlgoOSPErD,https://api.spotify.com/v1/tracks/3eJBKLhpOauQJlgoOSPErD,https://api.spotify.com/v1/audio-analysis/3eJBKLhpOauQJlgoOSPErD,476675,4
0.581,0.455,0,-6.839,0,0.0239,0.639,0.0,0.137,0.12,94.954,audio_features,1PZPnteFSxTQMXby1bQ7JV,spotify:track:1PZPnteFSxTQMXby1bQ7JV,https://api.spotify.com/v1/tracks/1PZPnteFSxTQMXby1bQ7JV,https://api.spotify.com/v1/audio-analysis/1PZPnteFSxTQMXby1bQ7JV,280013,1
0.71,0.633,0,-7.421,0,0.0393,0.337,0.372,0.0989,0.506,145.126,audio_features,6uvU4ou8L52pBxQdxcbjxu,spotify:track:6uvU4ou8L52pBxQdxcbjxu,https://api.spotify.com/v1/tracks/6uvU4ou8L52pBxQdxcbjxu,https://api.spotify.com/v1/audio-analysis/6uvU4ou8L52pBxQdxcbjxu,265101,4
0.8,0.528,7,-4.425,0,0.106,0.326,2.63e-05,0.116,0.423,144.955,audio_features,4NfmgQBtbe0YesCwGHU8Ne,spotify:track:4NfmgQBtbe0YesCwGHU8Ne,https://api.spotify.com/v1/tracks/4NfmgQBtbe0YesCwGHU8Ne,https://api.spotify.com/v1/audio-analysis/4NfmgQBtbe0YesCwGHU8Ne,190852,4
0.183,0.32,2,-11.082,1,0.0364,0.77,0.934,0.183,0.0298,128.466,audio_features,63hK7tcPUAd4ZFWFkJx7YH,spotify:track:63hK7tcPUAd4ZFWFkJx7YH,https://api.spotify.com/v1/tracks/63hK7tcPUAd4ZFWFkJx7YH,https://api.spotify.com/v1/audio-analysis/63hK7tcPUAd4ZFWFkJx7YH,375027,3
0.656,0.332,7,-10.093,0,0.0454,0.962,0.06,0.345,0.65,84.937,audio_features,7oaWIEh7TFOHSBcuJJNOAK,spotify:track:7oaWIEh7TFOHSBcuJJNOAK,https://api.spotify.com/v1/tracks/7oaWIEh7TFOHSBcuJJNOAK,https://api.spotify.com/v1/audio-analysis/7oaWIEh7TFOHSBcuJJNOAK,213989,4
0.615,0.931,3,-7.8,1,0.24,0.0352,2.37e-05,0.0914,0.53,137.544,audio_features,7xqeIdLJSf3bgmZ7vUvHrE,spotify:track:7xqeIdLJSf3bgmZ7vUvHrE,https://api.spotify.com/v1/tracks/7xqeIdLJSf3bgmZ7vUvHrE,https://api.spotify.com/v1/audio-analysis/7xqeIdLJSf3bgmZ7vUvHrE,309093,3
0.683,0.4,7,-8.458,1,0.052,0.212,0.000324,0.55,0.262,93.966,audio_features,4VPpZXXeZHfpzvHNaPjLcF,spotify:track:4VPpZXXeZHfpzvHNaPjLcF,https://api.spotify.com/v1/tracks/4VPpZXXeZHfpzvHNaPjLcF,https://api.spotify.com/v1/audio-analysis/4VPpZXXeZHfpzvHNaPjLcF,278200,4
0.387,0.509,11,-12.749,0,0.0343,0.702,0.887,0.128,0.265,129.968,audio_features,1u8gOdcWxHBR6etiLJMaWC,spotify:track:1u8gOdcWxHBR6etiLJMaWC,https://api.spotify.com/v1/tracks/1u8gOdcWxHBR6etiLJMaWC,https://api.spotify.com/v1/audio-analysis/1u8gOdcWxHBR6etiLJMaWC,328966,4
0.759,0.722,1,-7.158,1,0.154,0.0669,0.00231,0.207,0.842,81.5,audio_features,3qZsNN4H8OLeJVshChLza7,spotify:track:3qZsNN4H8OLeJVshChLza7,https://api.spotify.com/v1/tracks/3qZsNN4H8OLeJVshChLza7,https://api.spotify.com/v1/audio-analysis/3qZsNN4H8OLeJVshChLza7,122373,4
0.727,0.739,5,-7.762,0,0.0346,0.196,0.0638,0.104,0.656,119.958,audio_features,5HL577LRNEKRzN69woY5QV,spotify:track:5HL577LRNEKRzN69woY5QV,https://api.spotify.com/v1/tracks/5HL577LRNEKRzN69woY5QV,https://api.spotify.com/v1/audio-analysis/5HL577LRNEKRzN69woY5QV,244760,4
0.417,0.604,1,-6.86,1,0.053,0.315,0.00424,0.679,0.733,89.292,audio_features,5QER7dxYRwyMxiEeLiOZYf,spotify:track:5QER7dxYRwyMxiEeLiOZYf,https://api.spotify.com/v1/tracks/5QER7dxYRwyMxiEeLiOZYf,https://api.spotify.com/v1/audio-analysis/5QER7dxYRwyMxiEeLiOZYf,141060,4
0.606,0.503,7,-6.678,0,0.155,0.0475,0.0,0.116,0.31,80.04,audio_features,2qUZliZ9NHUYIAZqRNe6pZ,spotify:track:2qUZliZ9NHUYIAZqRNe6pZ,https://api.spotify.com/v1/tracks/2qUZliZ9NHUYIAZqRNe6pZ,https://api.spotify.com/v1/audio-analysis/2qUZliZ9NHUYIAZqRNe6pZ,228147,4
0.184,0.594,11,-9.05,1,0.0552,0.0068,0.0636,0.107,0.165,105.878,audio_features,2Bh5yaioEoQ23XD8KVUlkN,spotify:track:2Bh5yaioEoQ23XD8KVUlkN,https://api.spotify.com/v1/tracks/2Bh5yaioEoQ23XD8KVUlkN,https://api.spotify.com/v1/audio-analysis/2Bh5yaioEoQ23XD8KVUlkN,238960,3
0.563,0.355,2,-14.87,0,0.033,0.617,0.257,0.12,0.501,122.224,audio_features,3UvkoYw8FicuTMDPlkv0IB,spotify:track:3UvkoYw8FicuTMDPlkv0IB,https://api.spotify.com/v1/tracks/3UvkoYw8FicuTMDPlkv0IB,https://api.spotify.com/v1/audio-analysis/3UvkoYw8FicuTMDPlkv0IB,504000,3
0.388,0.544,5,-13.18,0,0.186,0.48,0.785,0.0965,0.0957,194.076,audio_features,2OtuRIfYfiernzgrAgRpvi,spotify:track:2OtuRIfYfiernzgrAgRpvi,https://api.spotify.com/v1/tracks/2OtuRIfYfiernzgrAgRpvi,https://api.spotify.com/v1/audio-analysis/2OtuRIfYfiernzgrAgRpvi,207960,4
0.646,0.904,7,-5.032,1,0.188,0.00349,0.0,0.528,0.673,111.98,audio_features,3DtMaMmJtI1UmG4fK4K6dy,spotify:track:3DtMaMmJtI1UmG4fK4K6dy,https://api.spotify.com/v1/tracks/3DtMaMmJtI1UmG4fK4K6dy,https://api.spotify.com/v1/audio-analysis/3DtMaMmJtI1UmG4fK4K6dy,259280,4
0.627,0.423,5,-10.565,1,0.0287,0.651,0.00192,0.116,0.338,120.016,audio_features,7gzdgNTZfiK98uJq4n0777,spotify:track:7gzdgNTZfiK98uJq4n0777,https://api.spotify.com/v1/tracks/7gzdgNTZfiK98uJq4n0777,https://api.spotify.com/v1/audio-analysis/7gzdgNTZfiK98uJq4n0777,253015,4
0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,audio_features,0yTJtxZJ5VLfBEHhiNUNeY,spotify:track:0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/tracks/0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/audio-analysis/0yTJtxZJ5VLfBEHhiNUNeY,197427,4
0.436,0.739,5,-4.288,0,0.0446,0.000142,0.000138,0.0875,0.628,125.221,audio_features,0fl8CI2y8nAf3VINwJjR20,spotify:track:0fl8CI2y8nAf3VINwJjR20,https://api.spotify.com/v1/tracks/0fl8CI2y8nAf3VINwJjR20,https://api.spotify.com/v1/audio-analysis/0fl8CI2y8nAf3VINwJjR20,214533,4
0.617,0.948,11,-4.236,0,0.0621,0.00226,0.00221,0.0755,0.863,139.996,audio_features,63mnZ0zF5fBwJzYg2pDo9e,spotify:track:63mnZ0zF5fBwJzYg2pDo9e,https://api.spotify.com/v1/tracks/63mnZ0zF5fBwJzYg2pDo9e,https://api.spotify.com/v1/audio-analysis/63mnZ0zF5fBwJzYg2pDo9e,183002,4
0.391,0.73,4,-6.765,0,0.0418,0.161,0.289,0.24,0.327,147.401,audio_features,63k7nUiYRLdLNvn6b8iUoK,spotify:track:63k7nUiYRLdLNvn6b8iUoK,https://api.spotify.com/v1/tracks/63k7nUiYRLdLNvn6b8iUoK,https://api.spotify.com/v1/audio-analysis/63k7nUiYRLdLNvn6b8iUoK,211204,4
0.498,0.721,10,-5.232,1,0.0282,0.136,0.7,0.0933,0.589,140.027,audio_features,41X9To0bQ4fpoSRri4NHiI,spotify:track:41X9To0bQ4fpoSRri4NHiI,https://api.spotify.com/v1/tracks/41X9To0bQ4fpoSRri4NHiI,https://api.spotify.com/v1/audio-analysis/41X9To0bQ4fpoSRri4NHiI,226440,4
0.491,0.859,10,-3.856,0,0.0422,0.367,0.000355,0.326,0.268,90.125,audio_features,0qM7QW0hUI8Lez3MAI3P5U,spotify:track:0qM7QW0hUI8Lez3MAI3P5U,https://api.spotify.com/v1/tracks/0qM7QW0hUI8Lez3MAI3P5U,https://api.spotify.com/v1/audio-analysis/0qM7QW0hUI8Lez3MAI3P5U,231760,4
0.474,0.807,2,-3.635,1,0.035,0.000938,0.0121,0.154,0.302,138.913,audio_features,4yY8JqTOQyi7K4O1QcQtBG,spotify:track:4yY8JqTOQyi7K4O1QcQtBG,https://api.spotify.com/v1/tracks/4yY8JqTOQyi7K4O1QcQtBG,https://api.spotify.com/v1/audio-analysis/4yY8JqTOQyi7K4O1QcQtBG,284640,4
0.3,0.527,7,-9.328,1,0.0386,0.0471,0.00152,0.11,0.208,79.805,audio_features,6fWfJLAQsBkF0kVV0P6AQS,spotify:track:6fWfJLAQsBkF0kVV0P6AQS,https://api.spotify.com/v1/tracks/6fWfJLAQsBkF0kVV0P6AQS,https://api.spotify.com/v1/audio-analysis/6fWfJLAQsBkF0kVV0P6AQS,205413,4
0.43,0.393,11,-8.556,0,0.0311,0.883,0.782,0.131,0.0439,108.154,audio_features,4gq2bc2770XvbJdEtfUbmw,spotify:track:4gq2bc2770XvbJdEtfUbmw,https://api.spotify.com/v1/tracks/4gq2bc2770XvbJdEtfUbmw,https://api.spotify.com/v1/audio-analysis/4gq2bc2770XvbJdEtfUbmw,228236,4
0.685,0.872,1,-5.828,1,0.294,0.035,0.0,0.228,0.546,85.85,audio_features,3b5YHReWhnrlfHS7nk7YeQ,spotify:track:3b5YHReWhnrlfHS7nk7YeQ,https://api.spotify.com/v1/tracks/3b5YHReWhnrlfHS7nk7YeQ,https://api.spotify.com/v1/audio-analysis/3b5YHReWhnrlfHS7nk7YeQ,250187,4
0.706,0.688,1,-6.357,1,0.269,0.151,0.0,0.466,0.313,125.966,audio_features,2RPbEp0DyBVlkRvvYKopO7,spotify:track:2RPbEp0DyBVlkRvvYKopO7,https://api.spotify.com/v1/tracks/2RPbEp0DyBVlkRvvYKopO7,https://api.spotify.com/v1/audio-analysis/2RPbEp0DyBVlkRvvYKopO7,330783,4
0.693,0.656,1,-8.55,0,0.083,0.0939,0.00306,0.183,0.284,119.948,audio_features,4XlLkFmkeAOOtMM3qs8m2V,spotify:track:4XlLkFmkeAOOtMM3qs8m2V,https://api.spotify.com/v1/tracks/4XlLkFmkeAOOtMM3qs8m2V,https://api.spotify.com/v1/audio-analysis/4XlLkFmkeAOOtMM3qs8m2V,166000,4
0.723,0.585,1,-6.496,1,0.0471,0.0121,0.0,0.325,0.485,134.071,audio_features,3KiEydhjn7yf58h9jBD5Sa,spotify:track:3KiEydhjn7yf58h9jBD5Sa,https://api.spotify.com/v1/tracks/3KiEydhjn7yf58h9jBD5Sa,https://api.spotify.com/v1/audio-analysis/3KiEydhjn7yf58h9jBD5Sa,299800,4
0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,audio_features,4NTWZqvfQTlOMitlVn6tew,spotify:track:4NTWZqvfQTlOMitlVn6tew,https://api.spotify.com/v1/tracks/4NTWZqvfQTlOMitlVn6tew,https://api.spotify.com/v1/audio-analysis/4NTWZqvfQTlOMitlVn6tew,239613,4
0.833,0.579,0,-6.568,1,0.08,0.279,0.692,0.0997,0.514,102.009,audio_features,4A3evD9w8QYhXBxqcj16ys,spotify:track:4A3evD9w8QYhXBxqcj16ys,https://api.spotify.com/v1/tracks/4A3evD9w8QYhXBxqcj16ys,https://api.spotify.com/v1/audio-analysis/4A3evD9w8QYhXBxqcj16ys,245907,4
0.54,0.697,2,-4.654,0,0.272,0.735,0.0,0.459,0.694,84.3,audio_features,2QUOP3HV6OeoI4C5yqBoTp,spotify:track:2QUOP3HV6OeoI4C5yqBoTp,https://api.spotify.com/v1/tracks/2QUOP3HV6OeoI4C5yqBoTp,https://api.spotify.com/v1/audio-analysis/2QUOP3HV6OeoI4C5yqBoTp,247074,4
0.429,0.55,5,-9.222,0,0.0977,0.672,0.0,0.155,0.109,113.1,audio_features,6i4C9b0VMln9686it6pBb2,spotify:track:6i4C9b0VMln9686it6pBb2,https://api.spotify.com/v1/tracks/6i4C9b0VMln9686it6pBb2,https://api.spotify.com/v1/audio-analysis/6i4C9b0VMln9686it6pBb2,172905,3
0.63,0.648,8,-9.662,0,0.253,0.0158,3.33e-05,0.396,0.708,91.088,audio_features,6ThuCvpDziHqZAoF10PzAz,spotify:track:6ThuCvpDziHqZAoF10PzAz,https://api.spotify.com/v1/tracks/6ThuCvpDziHqZAoF10PzAz,https://api.spotify.com/v1/audio-analysis/6ThuCvpDziHqZAoF10PzAz,221500,4
0.716,0.568,2,-8.904,1,0.212,0.278,1.98e-06,0.385,0.905,136.894,audio_features,0fAehaneUJdlSlWXYe1KZp,spotify:track:0fAehaneUJdlSlWXYe1KZp,https://api.spotify.com/v1/tracks/0fAehaneUJdlSlWXYe1KZp,https://api.spotify.com/v1/audio-analysis/0fAehaneUJdlSlWXYe1KZp,205800,4
0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,audio_features,5hc71nKsUgtwQ3z52KEKQk,spotify:track:5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/tracks/5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/audio-analysis/5hc71nKsUgtwQ3z52KEKQk,347520,4
0.668,0.389,2,-8.713,0,0.131,0.717,0.000157,0.0774,0.0808,90.013,audio_features,43HggSmKEUHDXbaVWp55wH,spotify:track:43HggSmKEUHDXbaVWp55wH,https://api.spotify.com/v1/tracks/43HggSmKEUHDXbaVWp55wH,https://api.spotify.com/v1/audio-analysis/43HggSmKEUHDXbaVWp55wH,229974,4
