name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_artists,genres
828 more than i can give,0.5515,0.3045,3.0,-11.808499999999999,1.0,0.0343,0.859,8.499999999999999e-05,0.119,0.238,106.592,"['3Yjr5lVbAr2Fe7Lmpwja70', '4WZlZAyyBNVwoG4Zrh1tfC', '4wrzxtBZw20ufDstKyTnnP', '6USv9qhCn6zfxlBQIYJ9qs', '6lcwlkAjBPSKnFBZjjZFJs', '59RNNqeEfkq3X5pfOQxZ3C', '3ak5fTKu5X8h4yhvf5ThmF', '0VIiIxTNLeJOPoMLabwNtr', '1Hs5RG6WIwUSJLxRYWaOW6', '60NNvDqsif0u40CXMV6jDQ']","['portland indie', 'indie pop', 'uk pop', 'alternative pop rock', 'pov: indie', 'philly indie', 'pov: indie', 'slacker rock', 'austindie', 'countrygaze', 'small room', 'modern indie folk', 'countrygaze', 'small room', '5th wave emo', 'bubblegrunge', 'diy emo', 'indie punk', 'seattle indie', 'bedroom soul']"
827 just fine,0.481,0.8414999999999999,6.5,-6.697,1.0,0.04345,0.0033150000000000002,0.4865,0.124,0.404,134.94650000000001,"['0ba3O2a1JNxb3oXbF74KcG', '3diDUq8QMCCtx8a4Jy42aO', '33yje3hgpNfdXpqdJQcrt9', '0q6u5HyVK4zwGuzEtqjHqa', '1SQbSVOGU3m2YlQQVV88QU', '7qrEXiLLnWkkYHhadZ1Oij', '6rnbB5fuUuCSsspvFsxIpT', '7lOJ7WXyopaxri0dbOiZkd', '2WcCoPxAWFNSCvsFPrpf30', '5bCNJ1ICzdnzK0yoCIP2Ip']","['countrygaze', 'bedroom pop', 'bubblegrunge', 'indie punk', 'modern hardcore', 'modern power pop', 'riot grrrl', '5th wave emo', 'alternative emo', 'boston indie', 'dreamo', 'emo', 'indie punk', 'new england emo', '5th wave emo', 'bubblegrunge', 'indie pop', 'cleveland indie', 'indie punk', 'indie rock', 'lo-fi', 'modern power pop', 'noise pop', 'popgaze', 'alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'canadian rock', 'indie rock', 'noise pop', 'canadian indie', 'canadian indie rock', 'indie rock', 'modern alternative rock', 'modern rock', 'noise pop', 'noise rock', 'vancouver indie', 'vancouver punk', 'alternative emo', 'bubblegrunge', 'emo', 'midwest emo', 'new england emo']"
826 running in circles,0.635,0.5455,8.0,-8.5785,1.0,0.04425,0.45499999999999996,0.0047150000000000004,0.1075,0.472,134.45749999999998,"['29Oq9Nv8zLgu3IvX1tIpbm', '4WZlZAyyBNVwoG4Zrh1tfC', '7tr9pbgNEKtG0GQTKe08Tz', '2mirb9SKAm6IUHtPwreoqN', '4dYQmk5ma04mZ1KJ9KkAQK', '5FxD8fkQZ6KcsSYupDVoSO', '3diDUq8QMCCtx8a4Jy42aO', '1WVGbBnzZ5WLZ2PfesIHik', '09kXLeOXRyfNQMXRaDO4qA', '4wrzxtBZw20ufDstKyTnnP']","['bedroom pop', 'experimental r&b', 'modern dream pop', 'la pop', 'modern alternative pop', 'bedroom pop', 'bedroom soul', 'bedroom pop', 'countrygaze', 'art pop', 'experimental pop', 'uk alternative pop', 'indie pop', 'uk pop']"
825 my mistake,0.632,0.626,5.0,-6.949,1.0,0.11005000000000001,0.3625,3.6035e-05,0.1145,0.616,109.7405,"['4wrzxtBZw20ufDstKyTnnP', '29Oq9Nv8zLgu3IvX1tIpbm', '2mirb9SKAm6IUHtPwreoqN', '7tr9pbgNEKtG0GQTKe08Tz', '6USv9qhCn6zfxlBQIYJ9qs', '0NB5HROxc8dDBXpkIi1v3d', '5MaQlvNGOaTj39apHsXVq1', '3diDUq8QMCCtx8a4Jy42aO', '0knGpCTbmG4ctl1wzYRZs4', '5szilpXHcwOqnyKLqGco5j']","['indie pop', 'uk pop', 'bedroom pop', 'modern dream pop', 'experimental r&b', 'alternative pop rock', 'pov: indie', 'indie pop', 'modern alternative pop', 'bedroom pop', 'indie pop', 'bedroom pop', 'bedroom soul', 'atlanta indie', 'indie pop']"
824 mirror,0.6645000000000001,0.7210000000000001,6.0,-6.9605,0.0,0.04895,0.03785,0.07264999999999999,0.14100000000000001,0.39849999999999997,125.49000000000001,"['25uiPmTg16RbhZWAqwLBy5', '1gR0gsQYfi6joyO1dlp76N', '4oLeXFyACqeem2VImYeBFe', '3M3wTTCDwicRubwMyHyEDy', '7A0awCXkE1FtSU8B0qwOJQ', '0vTVU0KH0CVzijsoKGsTPl', '2eMb96S1ZJ1YQ7FhWAzWJL', '053q0ukIDRgzwTr4vNSwab', '2vf4pRsEY6LpL5tKmqWb64', '5qa31A9HySw3T7MKWI9bGg']","['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop', 'alternative dance', 'dance-punk', 'electronica', 'filter house', 'indietronica', 'new rave', 'edm', 'house', 'stutter house', 'alternative r&b', 'art pop', 'electra', 'escape room', 'grimewave', 'hyperpop', 'electronica', 'future garage', 'indie soul', 'indietronica', 'jazz house', 'dark synthpop', 'art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop', 'uk dance', 'alt z', 'pop']"
823 already lost,0.532,0.624,5.5,-9.469000000000001,1.0,0.033049999999999996,0.22525,0.12555,0.3015,0.5125,115.5805,"['0ba3O2a1JNxb3oXbF74KcG', '4ePunOqQbOYoQwd1298g3Z', '4tK6Z8fK7Sc9133byjPGIT', '3inCNiUr4R6XQ3W43s9Aqi', '4ZWvN9FEfdTea1SEHjpTNi', '7lmde7T1WJPFwv1eR6melP', '1ZgzpPiODfKa4B9Fkw1dWm', '6lcwlkAjBPSKnFBZjjZFJs', '64tVHZVSAZhDEiOJxnb6hE', '0JyEWuZBMpLOezjt2DDt8M']","['countrygaze', 'alternative country', 'alternative rock', 'chamber pop', 'gbvfi', 'indie rock', 'lo-fi', 'noise pop', 'slacker rock', 'asheville indie', 'countrygaze', 'slacker rock', 'alternative rock', 'chamber pop', 'indie rock', 'lo-fi', 'shoegaze', 'slacker rock', 'indie rock', 'alternative pop', 'alternative rock', 'chapel hill sound', 'gbvfi', 'lo-fi', 'modern power pop', 'noise pop', 'post-hardcore', 'power pop', 'triangle indie', 'countrygaze', 'philly indie', 'pov: indie', 'slacker rock', 'alternative rock', 'chamber pop', 'melancholia', 'slacker rock', 'countrygaze', 'lo-fi indie', 'pennsylvania shoegaze']"
822 classical virtue,0.5589999999999999,0.494,5.0,-10.3705,1.0,0.02995,0.5185,0.0031644999999999998,0.123,0.5265,110.27199999999999,"['3h9TfIgwhovQELlP2jj4xL', '5mFKYdmiYwNJTDtSzgFyQx', '5poU7FPEYoBlwjzOEWMbX5', '1Hs5RG6WIwUSJLxRYWaOW6', '1ZgzpPiODfKa4B9Fkw1dWm', '2QoU3awHVdcHS8LrZEKvSM', '2ApaG60P4r0yhBoDCGD8YG', '5KTykbPcDB4GYS49jcHbWh', '6lcwlkAjBPSKnFBZjjZFJs', '5CFSYjc0PAiQvndFjafabk']","['pop folk', 'canadian indie folk', 'chamber pop', 'saskatchewan indie', 'bedroom pop', 'chamber pop', '5th wave emo', 'bubblegrunge', 'diy emo', 'indie punk', 'seattle indie', 'countrygaze', 'alternative country', 'alternative rock', 'chicago indie', 'folk', 'indie rock', 'roots rock', 'stomp and holler', 'alternative rock', 'indie rock', 'melancholia', 'singer-songwriter', 'ambient folk', 'art pop', 'freak folk', 'philly indie', 'pov: indie', 'slacker rock', 'collage pop', 'hypnagogic pop', 'uk experimental electronic']"
821 couldn't tell you,0.556,0.5405,2.0,-9.178999999999998,1.0,0.0357,0.278,0.12664999999999998,0.1205,0.3945,118.992,"['33yje3hgpNfdXpqdJQcrt9', '4Cedjq5BQL3MhapRvDpFED', '6zoDxs0nnHuD3dKmi7xIIj', '4ePunOqQbOYoQwd1298g3Z', '5hAhrnb0Ch4ODwWu4tsbpi', '1Hs5RG6WIwUSJLxRYWaOW6', '3xZBpeXHkSjTKQIR1OeKN0', '7gqsi6aBSkRMJoL9psKqMr', '2cCUtGK9sDU2EoElnk0GNB', '6Qm9stX6XO1a4c7BXQDDgc']","['bubblegrunge', 'indie punk', 'modern hardcore', 'modern power pop', 'riot grrrl', 'alternative country', 'canadian indie', 'canadian singer-songwriter', 'chamber pop', 'ectofolk', 'folk', 'lilith', 'new americana', 'outlaw country', 'singer-songwriter', 'alternative country', 'alternative rock', 'chamber pop', 'gbvfi', 'indie rock', 'lo-fi', 'noise pop', 'slacker rock', 'alternative rock', 'art pop', 'dream pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'permanent wave', 'shoegaze', '5th wave emo', 'bubblegrunge', 'diy emo', 'indie punk', 'seattle indie', 'chamber pop', 'melancholia', 'alternative country', 'art pop', 'chamber pop', 'lo-fi', 'singer-songwriter', 'slowcore', 'solo wave', 'chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'chamber pop', 'indie folk', 'indie rock', 'new americana', 'stomp and holler']"
820 surrender,0.63,0.507,7.0,-7.182,1.0,0.0355,0.394,0.00028,0.0987,0.605,116.712,"['0hEurMDQu99nJRq8pTxO14', '4Ui2kfOqGujY81UcPrb5KE', '784kOgkd1H6jU4KgPMYHi9', '3IunaFjvNKj98JW89JYv9u', '4SqTiwOEdYrNayaGMkc7ia', '7GlBOeep6PqTfFi59PTUUN', '1Uk1GyijF6fSfX4mWq5bfR', '09s6bLEw45wioK9ytf3nsA', '3h9TfIgwhovQELlP2jj4xL', '3qnQaCIYlxiFNyd4oIwuKW']","['neo mellow', 'singer-songwriter', 'indietronica', 'metropopolis', 'alternative americana', 'countrygaze', 'indie pop', 'indietronica', 'modern dream pop', 'pov: indie', 'vapor soul', 'alt z', 'indie poptimism', 'metropopolis', 'indie pop', 'indie pop', 'uk alternative pop', 'pop folk']"
819 love me to death,0.519,0.3255,4.5,-10.1745,1.0,0.0316,0.6685,0.00261,0.1135,0.237,108.9425,"['60NNvDqsif0u40CXMV6jDQ', '3eqjTLE0HfPfh78zjh6TqT', '0Qi9Fcmn1DJAoG8Agf5ibb', '3l0CmX0FuQjFxr8SK7Vqag', '0knGpCTbmG4ctl1wzYRZs4', '5IWCU0V9evBlW4gIeGY4zF', '7fxtWEwKKrFaykKItspdYg', '1Hs5RG6WIwUSJLxRYWaOW6', '4j7DrazfBZLLD0OrVoAtEe', '2gbT6GPXMis0OAkZbEQCYB']","['bedroom soul', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'indie folk', 'new americana', 'bedroom pop', 'indie pop', 'pov: indie', 'bedroom soul', 'alabama indie', 'bubblegrunge', 'chamber pop', 'countrygaze', 'indie pop', 'indie rock', 'indie folk', 'new americana', 'stomp and holler', '5th wave emo', 'bubblegrunge', 'diy emo', 'indie punk', 'seattle indie', 'asheville indie', 'bubblegrunge', 'countrygaze', 'countrygaze', 'new jersey indie', 'small room']"
818 switch it up,0.619,0.558,5.0,-8.003,0.5,0.06835,0.07225000000000001,0.0008730000000000001,0.122,0.482,112.9765,"['0NB5HROxc8dDBXpkIi1v3d', '7zNkqI6qRr0OJ4XO1Pw29g', '57vWImR43h4CaDao012Ofp', '29Oq9Nv8zLgu3IvX1tIpbm', '1oPRcJUkloHaRLYx0olBLJ', '5szilpXHcwOqnyKLqGco5j', '3C8RpaI3Go0yFF9whvKoED', '7tr9pbgNEKtG0GQTKe08Tz', '4LLpKhyESsyAXpc4laK94U', '3jK9MiCrA42lLAdMGUZpwa']","['indie pop', 'modern alternative pop', 'afrofuturism', 'bedroom pop', 'la pop', 'atlanta indie', 'indie pop', 'alternative dance', 'australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'indietronica', 'new rave', 'psychedelic hip hop', 'experimental r&b', 'hip hop', 'pittsburgh rap', 'rap', 'escape room', 'hip hop', 'indie soul', 'neo soul']"
817 can't believe,0.6205,0.5409999999999999,5.0,-10.6875,1.0,0.04445,0.6635,0.0911,0.1095,0.25,120.9925,"['7tr9pbgNEKtG0GQTKe08Tz', '7A0awCXkE1FtSU8B0qwOJQ', '4Ge8xMJNwt6EEXOzVXju9a', '53KwLdlmrlCelAZMaLVZqU', '4kIwETcbpuFgRukE8o7Opx', '5VZn4mB8pS40aE0kujdX2Y', '1kR99O4MgSTasyeJh8UFCg', '6FXMGgJwohJLUSr5nVlf9X', '1TTfuOdEtj8lin2zR4OWmP', '12Zk1DFhCbHY6v3xep2ZjI']","['experimental r&b', 'electronica', 'future garage', 'indie soul', 'indietronica', 'art pop', 'escape room', 'indie pop', 'indietronica', 'art pop', 'indie soul', 'indietronica', 'uk alternative pop', 'alternative r&b', 'indie soul', 'uk contemporary r&b', 'electronica', 'future garage', 'german techno', 'hamburg electronic', 'microhouse', 'minimal techno', 'downtempo', 'electronica', 'trip hop', 'baltimore indie', 'new jersey rap']"
816 hard to love,0.632,0.378,2.0,-9.077,1.0,0.0689,0.729,0.000996,0.131,0.309,125.887,"['5VZn4mB8pS40aE0kujdX2Y', '66CXWjxzNUsdJxJ2JdwvnR', '29Oq9Nv8zLgu3IvX1tIpbm', '7qY2O8bWspXlSwQl5JAkvn', '7tr9pbgNEKtG0GQTKe08Tz', '0knGpCTbmG4ctl1wzYRZs4', '7ig7r3UikvL9qJe7pQvCBn', '2RqrWplViWHSGLzlhmDcbt', '3TVXtAsR1Inumwj472S9r4', '7tYKF4w9nC0nq9CsPZTHyP']","['pop', 'bedroom pop', 'nashville singer-songwriter', 'experimental r&b', 'bedroom soul', 'alternative r&b', 'art pop', 'escape room', 'experimental house', 'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'pop', 'r&b', 'rap']"
815 flying,0.688,0.483,5.5,-7.7425,0.5,0.08705,0.411,1.0765e-05,0.12,0.3225,120.003,"['4d26k6BPR9MhZyTj3g5yEM', '66CXWjxzNUsdJxJ2JdwvnR', '4kYSro6naA4h99UJvo89HB', '1U1el3k54VvEUzo3ybLPlM', '3SozjO3Lat463tQICI9LcE', '0NIIxcxNHmOoyBx03SfTCD', '57LYzLEk2LcFghVwuWbcuS', '3TVXtAsR1Inumwj472S9r4', '3tlXnStJ1fFhdScmQeLpuG', '7vNNmjV14SKQzlQAEg0BXP']","['pop', 'pop', 'rap', 'colombian pop', 'alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b', 'r&b', 'rap', 'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'r&b', 'rap', 'indie hip hop', 'modern indie pop']"
814 shift shapes,0.5775,0.5680000000000001,2.0,-8.475,1.0,0.03135,0.3405,0.17989999999999998,0.1155,0.381,126.05349999999999,"['7tr9pbgNEKtG0GQTKe08Tz', '09s6bLEw45wioK9ytf3nsA', '3qnQaCIYlxiFNyd4oIwuKW', '04XggbrM51GcFPTxBYtRXT', '3diDUq8QMCCtx8a4Jy42aO', '14Fd3BXAV8ipHmfQoGNIj4', '3Yjr5lVbAr2Fe7Lmpwja70', '2VhTBaV2Io9AJe661MUTEj', '3BORonJcAjc2wbSv1DXbTZ', '5szilpXHcwOqnyKLqGco5j']","['experimental r&b', 'uk alternative pop', 'art pop', 'bedroom pop', 'countrygaze', 'new york shoegaze', 'portland indie', 'american shoegaze', 'hyper-rock', 'lo-fi indie', 'nu gaze', 'pennsylvania shoegaze', 'shoegaze', 'lo-fi indie', 'modern dream pop', 'atlanta indie', 'indie pop']"
813 wait for your love,0.6455,0.4365,5.0,-9.297,1.0,0.0494,0.4125,0.004912,0.10300000000000001,0.2495,119.87899999999999,"['66CXWjxzNUsdJxJ2JdwvnR', '5VZn4mB8pS40aE0kujdX2Y', '60NNvDqsif0u40CXMV6jDQ', '4d26k6BPR9MhZyTj3g5yEM', '4NZvixzsSefsNiIqXn0NDe', '4dYQmk5ma04mZ1KJ9KkAQK', '4kIwETcbpuFgRukE8o7Opx', '2JzhQYGos3RqV7MT5fWeek', '3IunaFjvNKj98JW89JYv9u', '6bJCrLZcvsBMzve04BmgwS']","['pop', 'bedroom soul', 'indie pop', 'la pop', 'modern alternative pop', 'alternative r&b', 'indie soul', 'uk contemporary r&b', 'art pop', 'chillwave', 'experimental pop', 'shimmer psych', 'indie pop', 'indietronica', 'modern dream pop', 'pov: indie', 'vapor soul', 'aussietronica']"
812 spiraling,0.5714999999999999,0.6094999999999999,3.0,-6.2780000000000005,1.0,0.02955,0.279,1.285e-05,0.10395,0.4575,89.931,"['0nnYdIpahs41QiZ9MWp5Wx', '4wrzxtBZw20ufDstKyTnnP', '2eam0iDomRHGBypaDQLwWI', '5GGJosGMs08YEmKTZJe1fL', '0hEurMDQu99nJRq8pTxO14', '6ogn9necmbUdCppmNnGOdi', '5YGY8feqx7naU7z4HrwZM6', '35l9BRT7MXmM8bv2WDQiyB', '5MaQlvNGOaTj39apHsXVq1', '00FQb4jTyendYWaN8pK0wa']","['alt z', 'indie pop', 'modern alternative pop', 'uk pop', 'indie pop', 'uk pop', 'indie pop', 'modern rock', 'pov: indie', 'indie pop', 'neo mellow', 'singer-songwriter', 'canadian pop', 'canadian singer-songwriter', 'lilith', 'neo mellow', 'pop rock', 'singer-songwriter', 'pop', 'bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie', 'bedroom pop', 'indie pop', 'art pop', 'pop']"
811 changed everything,0.478,0.311,5.0,-13.7895,1.0,0.035199999999999995,0.765,0.02965,0.108,0.34199999999999997,120.674,"['3IxsVnysqUrIyJ3eKdpugA', '2ajVJyxI4sHmTMtTA3ENko', '5hAhrnb0Ch4ODwWu4tsbpi', '7bI1v9NGBBhq8iGfytctni', '7DT89nkTjnPsXUijqIxgCu', '5ptfrHC6idq4KnsXBk5tup', '6RWjTQqILL7a1tQ0VapyLK', '6W1BHDF0T4a4KYcSwzD586', '2ApaG60P4r0yhBoDCGD8YG', '1m2AHwvNSDIm5mf8vPGH39']","['small room', 'alternative country', 'chamber pop', 'lo-fi', 'new weird america', 'singer-songwriter', 'alternative rock', 'art pop', 'dream pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'permanent wave', 'shoegaze', 'boston indie', 'bubblegrunge', 'countrygaze', 'midwest shoegaze', 'countrygaze', 'alternative rock', 'chamber pop', 'lo-fi', 'melancholia', 'metropopolis', 'permanent wave', 'tape club', 'canadian country', 'canadian pop', 'canadian singer-songwriter', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'queer country', 'singer-songwriter', ""women's music"", 'alternative rock', 'indie rock', 'melancholia', 'singer-songwriter', 'modern indie folk']"
810 i forgive you,0.558,0.5545,6.5,-7.8805,1.0,0.03135,0.272,0.00128085,0.1255,0.5345,137.2515,"['3Yjr5lVbAr2Fe7Lmpwja70', '4tK6Z8fK7Sc9133byjPGIT', '4ZWvN9FEfdTea1SEHjpTNi', '1ZgzpPiODfKa4B9Fkw1dWm', '2JFTRDi5v7JtqoouVe1z5D', '4wrzxtBZw20ufDstKyTnnP', '4xjJOu0MWVWuaDVZOy0Dx2', '3R6rkVKR0D5iNDBL4wIOm3', '1Hs5RG6WIwUSJLxRYWaOW6', '4NZvixzsSefsNiIqXn0NDe']","['portland indie', 'asheville indie', 'countrygaze', 'slacker rock', 'indie rock', 'countrygaze', 'bubblegrunge', 'chicago indie', 'countrygaze', 'midwest shoegaze', 'nu gaze', 'indie pop', 'uk pop', 'alt z', 'bedroom pop', 'indie pop', '5th wave emo', 'bubblegrunge', 'diy emo', 'indie punk', 'seattle indie', 'indie pop']"
809 loved you to the max,0.4885,0.4385,5.5,-10.0395,1.0,0.0315,0.10015,0.0474,0.1135,0.32899999999999996,104.7115,"['4ePunOqQbOYoQwd1298g3Z', '4j7DrazfBZLLD0OrVoAtEe', '7naOvlP3zuvwVn7hiSeGwJ', '3ZH4IYVc5qVlKyJoZhGpwy', '2TdRpTcTOFQWEhXDNR3ThI', '4aKWmkWAKviFlyvHYPTNQY', '5erSL0ixxmhrFqlxY7CJG1', '2qc41rNTtdLK0tV3mJn2Pm', '2rDxtYUzTAYJJE3Bl3Z5IN', '64tVHZVSAZhDEiOJxnb6hE']","['alternative country', 'alternative rock', 'chamber pop', 'gbvfi', 'indie rock', 'lo-fi', 'noise pop', 'slacker rock', 'asheville indie', 'bubblegrunge', 'countrygaze', 'vermont indie', 'bubblegrunge', 'indie pop', 'modern indie folk', 'alternative americana', 'countrygaze', 'indie pop', 'small room', 'alternative country', 'new americana', 'roots rock', 'singer-songwriter', 'alternative country', 'chamber pop', 'roots rock', 'singer-songwriter', 'alternative rock', 'chamber pop', 'melancholia', 'slacker rock']"
808 incomplete,0.594,0.6395,3.0,-7.6225,1.0,0.0442,0.11180000000000001,0.000824,0.09605,0.3655,111.9945,"['5QuBVnBPEzwYvFrgBbwpmU', '4dYQmk5ma04mZ1KJ9KkAQK', '6vcPgFOkMWBoY6Ks6eMEWj', '04vj3iPUiVh5melWr0w3xT', '2JzhQYGos3RqV7MT5fWeek', '1jFVu6Z7wmwywivOeBTSIV', '0nnYdIpahs41QiZ9MWp5Wx', '4SqTiwOEdYrNayaGMkc7ia', '1xU878Z1QtBldR7ru9owdU', '3WGpXCj9YhhfX11TToZcXP']","['art pop', 'electropop', 'escape room', 'etherpop', 'shiver pop', 'la pop', 'modern alternative pop', 'wonky', 'art pop', 'electro-pop francais', 'metropopolis', 'shimmer pop', 'art pop', 'chillwave', 'experimental pop', 'shimmer psych', 'indie pop', 'la indie', 'alt z', 'indie pop', 'modern alternative pop', 'uk pop', 'alt z', 'indie poptimism', 'metropopolis', 'alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais', 'shimmer pop', 'australian pop', 'pop', 'viral pop']"
807 keep my cool,0.755,0.668,3.5,-7.626,1.0,0.0713,0.198,0.0038050000000000002,0.125,0.45699999999999996,108.47200000000001,"['3SozjO3Lat463tQICI9LcE', '3TVXtAsR1Inumwj472S9r4', '3WGpXCj9YhhfX11TToZcXP', '1CoZyIx7UvdxT5c8UkMzHd', '1U1el3k54VvEUzo3ybLPlM', '6vWDO969PvNqNYHIOW5v0m', '59oA5WbbQvomJz2BuRG071', '21UPYSRWFKwtqvSAnFnSvS', '5cj0lLjcoR7YOSnhnX0Po5', '6F93aFbWjhUtjRKXYmtr1Z']","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'australian pop', 'pop', 'viral pop', 'r&b', 'uk contemporary r&b', 'colombian pop', 'pop', 'r&b', 'indie soul', 'uk contemporary r&b', 'afro r&b', 'afrobeats', 'alternative r&b', 'ghanaian alternative', 'ghanaian pop', 'dance pop', 'pop', 'electra']"
806 love me for nothing,0.5095000000000001,0.526,5.0,-8.154499999999999,0.5,0.092,0.158,5.99e-06,0.184,0.3825,119.118,"['3TVXtAsR1Inumwj472S9r4', '3GzbAOojSz4h2yUjljyg3H', '5K4W6rqBFWDnAN6FQUkS6x', '2N4EYkIlG1kv25g6Wv8LGI', '4ULO7IGI3M2bo0Ap7B9h8a', '7tYKF4w9nC0nq9CsPZTHyP', '53KwLdlmrlCelAZMaLVZqU', '4V8LLVI7PbaPR0K2TGSxFF', '2EMAnMvWE2eb56ToJVfCWs', '1Bl6wpkWCQ4KVgnASpvzzA']","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'chicago rap', 'hip hop', 'rap', 'alternative hip hop', 'atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop', 'political hip hop', 'southern hip hop', 'alternative r&b', 'hip pop', 'r&b', 'urban contemporary', 'pop', 'r&b', 'rap', 'art pop', 'indie soul', 'indietronica', 'uk alternative pop', 'hip hop', 'rap', 'kentucky hip hop', 'r&b', 'rap', 'boy band', 'rap']"
805 start over,0.461,0.37,2.0,-8.548,1.0,0.0325,0.289,0.00119,0.109,0.342,94.985,"['2mirb9SKAm6IUHtPwreoqN', '7qrEXiLLnWkkYHhadZ1Oij', '09kXLeOXRyfNQMXRaDO4qA', '3ir2pF2mkiEWqyPenKTh5e', '6lcwlkAjBPSKnFBZjjZFJs', '2JFTRDi5v7JtqoouVe1z5D', '41KJC6FjOhZR0wut8TO1Nl', '2urQCjxehNpSQWZW83h1L2', '3Yjr5lVbAr2Fe7Lmpwja70', '523ty8zP7K5cPIdenUm4bj']","['modern dream pop', 'bubblegrunge', 'indie pop', 'art pop', 'experimental pop', 'uk alternative pop', 'asheville indie', 'bubblegrunge', 'indie pop', 'philly indie', 'pov: indie', 'slacker rock', 'bubblegrunge', 'chicago indie', 'countrygaze', 'midwest shoegaze', 'nu gaze', 'lo-fi indie', 'countrygaze', 'portland indie', 'bedroom pop']"
804 counting down the days,0.6094999999999999,0.7515000000000001,4.5,-6.2844999999999995,1.0,0.0405,0.034949999999999995,0.015688,0.14600000000000002,0.721,131.10649999999998,"['5lSc6BIpfTBIcco5gQOEWH', '4aej3kKLxSLM0WauTSfZ7k', '4GoD5FJCgC0lbzde7ly44M', '6Gl4Q3ePw6HKMfIOix5QpG', '57JelvPHs2P6BROjeHhHZ3', '4TZieE5978SbTInJswaay2', '09kXLeOXRyfNQMXRaDO4qA', '0qu422H5MOoQxGjd4IzHbS', '3pIGm1omCcHIb1juBNHspg', '74XFHRwlV6OrjEM0A2NCMF']","['modern indie pop', 'indie soul', 'modern alternative pop', 'bubblegrunge', 'oakland indie', 'experimental indie', 'art pop', 'experimental pop', 'uk alternative pop', 'art pop', 'escape room', 'experimental pop', 'experimental r&b', 'hypnagogic pop', 'bubblegrunge', 'indie punk', 'indie surf', 'la indie', 'candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']"
803 how did you know,0.618,0.379,6.0,-11.728,1.0,0.0325,0.759,0.0267,0.123,0.289,125.913,"['3IxsVnysqUrIyJ3eKdpugA', '4ePunOqQbOYoQwd1298g3Z', '3WrFJ7ztbogyGnTHbHJFl2', '2Lhs0asnFQiLuntn3s8p78', '2ajVJyxI4sHmTMtTA3ENko', '7wyRA7deGRxozTyBc6QXPe', '1MK90Dn9tMbk16g2Vb2NQp', '1VfgWum48nwYJcCfdPwWgs', '5i74r8NAl9N4v6S3C9mgcc', '3pGNoAJX3UVctU6X8eG55h']","['small room', 'alternative country', 'alternative rock', 'chamber pop', 'gbvfi', 'indie rock', 'lo-fi', 'noise pop', 'slacker rock', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock', 'chamber pop', 'melancholia', 'alternative country', 'chamber pop', 'lo-fi', 'new weird america', 'singer-songwriter', 'alternative rock', 'chamber pop', 'gbvfi', 'indie rock', 'lo-fi', 'portland indie', 'garage psych', 'modern folk rock', 'baltimore indie', 'slacker rock']"
802 wanna be,0.6805,0.6214999999999999,4.0,-6.9855,1.0,0.09875,0.16999999999999998,6.557500000000001e-05,0.1355,0.648,96.372,"['3GMoVpWJy4smKuxFuFTwXC', '6icQOAFXDZKsumw3YXyusw', '6eXZu6O7nAUA5z6vLV8NKI', '1U1el3k54VvEUzo3ybLPlM', '3tlXnStJ1fFhdScmQeLpuG', '3WGpXCj9YhhfX11TToZcXP', '4iHNK0tOyZPYnBU7nGAgpQ', '2ZvrvbQNrHKwjT7qfGFFUW', '3SozjO3Lat463tQICI9LcE', '2YZyLoL8N0Wb9xBt1NhZWg']","['funk', 'new jack swing', 'p funk', 'post-disco', 'quiet storm', 'atl hip hop', 'melodic rap', 'rap', 'trap', 'alternative r&b', 'escape room', 'trap queen', 'colombian pop', 'r&b', 'rap', 'australian pop', 'pop', 'viral pop', 'dance pop', 'pop', 'urban contemporary', 'contemporary post-bop', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
